13/04/2022	C	GALG11	7	95,32
13/04/2022	C	RBED11	5	123,37
25/03/2022	C	HLOG11	2	87,99
17/03/2022	C	BARI11	5	102,08
17/03/2022	C	RBED11	5	120,7
07/03/2022	C	BARI11	5	103
07/03/2022	C	RBRY11	8	104,85
25/02/2022	C	AFHI11	6	96,5
25/02/2022	C	PLCR11	5	86,26
25/02/2022	V	SULA1	42	35,32
24/02/2022	C	AFHI11	1	98
21/02/2022	C	RBVA11	1	95
17/02/2022	C	BARI11	3	102,64
17/02/2022	C	BARI11	2	102,63
17/02/2022	C	PLCR11	4	87,37
17/02/2022	C	PLCR11	1	87,29
11/02/2022	C	RBED11	5	119,49
09/02/2022	C	PLCR11	8	87,9
08/02/2022	V	CSMG3	75	13,66
08/02/2022	C	GCFF11	13	80,23
07/02/2022	C	BARI11	5	103,47
07/02/2022	V	CSMG3	38	13,5
07/02/2022	C	TRXF11	5	101,23
03/02/2022	C	PLCR11	7	87,96
02/02/2022	C	GALG11	5	98
02/02/2022	C	LVBI11	1	99,54
02/02/2022	C	PLCR11	10	88,47
01/02/2022	C	LVBI11	4	99,5
27/01/2022	V	ITSA3	72	10,2
25/01/2022	C	RBRY11	1	104,25
20/01/2022	V	LREN3	14	26,07
20/01/2022	V	LREN3	14	26,06
20/01/2022	C	PLCR11	5	88,81
20/01/2022	C	RBRY11	4	104,9
20/01/2022	C	RBRY11	3	104,97
17/01/2022	C	GALG11	4	100,4
12/01/2022	V	B3SA3	49	11,34
12/01/2022	C	BBSE3	29	19,29
11/01/2022	C	HLOG11	6	93,53
11/01/2022	C	KNRI11	4	135
11/01/2022	C	TRXF11	2	100,98
28/12/2021	C	BBAS3	15	29,35
27/12/2021	C	BBAS3	1	29,36
21/12/2021	V	VALE3	5	80
20/12/2021	C	AFHI11	14	96,5
20/12/2021	V	VRTA11	3	102,64
20/12/2021	V	VRTA11	8	102,7
20/12/2021	V	VRTA11	2	102,63
15/12/2021	C	AFHI11	3	96,5
15/12/2021	C	AFHI11	10	96,64
15/12/2021	C	AFHI11	1	96,49
15/12/2021	V	FLMA11	3	122,49
15/12/2021	V	FLMA11	2	124,01
15/12/2021	V	FLMA11	1	122,52
15/12/2021	V	FLMA11	2	122,53
15/12/2021	V	FLMA11	1	122,5
15/12/2021	V	FLMA11	2	122,31
15/12/2021	C	RBVA11	5	95,93
13/12/2021	C	FLMA11	2	122,22
13/12/2021	C	FLMA11	1	122,23
13/12/2021	C	RBVA11	4	95,49
13/12/2021	V	VALE3	5	78,43
08/12/2021	C	IRDM11	6	104,12
07/12/2021	C	HGRU11	2	110,97
01/12/2021	C	AFHI11	3	95,72
01/12/2021	C	CSMG3	3	12,7
01/12/2021	C	IRDM11	3	102,7
30/11/2021	C	SULA1	1	25,37
29/11/2021	C	SULA1	2	25,64
26/11/2021	C	AFHI11	1	96,97
24/11/2021	V	VALE3	4	70,61
23/11/2021	V	VALE3	2	71,02
23/11/2021	V	VALE3	3	71,01
23/11/2021	V	VRTA11	1	99,94
22/11/2021	C	AESB3	60	11,34
22/11/2021	C	BBAS3	18	29,23
19/11/2021	C	AESB3	52	11,33
18/11/2021	C	CSMG3	77	12,92
18/11/2021	C	HGRU11	8	108,39
17/11/2021	C	BBAS3	31	29,86
12/11/2021	V	TGAR11	8	113,9
11/11/2021	C	HGRU11	9	110,44
11/11/2021	C	JSRE11	9	72,89
10/11/2021	V	MALL11	11	86,9
08/11/2021	C	CSMG3	38	12,95
27/10/2021	C	TAEE1	7	36,79
22/10/2021	C	BBAS3	6	29,13
22/10/2021	C	BBAS3	7	28,97
22/10/2021	C	CSMG3	55	13,27
22/10/2021	C	SULA1	16	25,21
20/10/2021	V	MXRF11	20	10,08
15/10/2021	C	RBED11	5	134,05
15/10/2021	C	TRXF11	5	101,7
08/10/2021	V	PETR4	36	29
06/10/2021	C	BBSE3	38	19,7
05/10/2021	C	IRDM11	5	111,73
05/10/2021	C	TGAR11	2	126,36
05/10/2021	C	VRTA11	4	108,69
01/10/2021	C	CSMG3	12	13,63
21/09/2021	C	CSMG3	46	14,62
21/09/2021	C	VALE3	6	84,3
20/09/2021	C	PETR4	1	24,03
20/09/2021	C	VALE3	1	81,52
20/09/2021	C	VALE3	2	81,51
17/09/2021	V	ABEV3	39	15,84
17/09/2021	V	CSAN3	24	23,33
09/09/2021	C	TAEE1	14	36,89
06/09/2021	C	CASH3	5	35,64
06/09/2021	C	IVVB11	2	256,03
03/09/2021	C	BBAS3	3	29,2
03/09/2021	C	IRDM11	5	117,51
03/09/2021	C	RBED11	3	135,55
17/08/2021	C	IRDM11	5	111,69
17/08/2021	C	RBED11	3	141,77
16/08/2021	C	MXRF11	15	10,01
11/08/2021	C	MXRF11	5	10,01
09/08/2021	C	EGIE3	12	37,8
09/08/2021	C	IRDM11	3	117,51
05/08/2021	C	TAEE1	14	39,21
05/08/2021	C	VALE3	4	108,93
04/08/2021	V	TAEE4	94	13,11
03/08/2021	C	LVBI11	4	103,54
03/08/2021	C	RBVA11	5	112,57
02/08/2021	C	TAEE4	10	12,84
02/08/2021	C	TAEE4	84	12,83
23/07/2021	V	IRDM11	1	117,76
12/07/2021	C	PETR4	12	27,7
12/07/2021	C	PETR4	2	27,69
06/07/2021	C	B3SA3	19	16,02
06/07/2021	C	ITSA3	69	11,34
28/06/2021	C	B3SA3	30	16,74
28/06/2021	C	LREN3	11	44,5
24/06/2021	C	LVBI11	2	107,18
24/06/2021	C	VRTA11	3	111,4
16/06/2021	C	GGRC11	1	121
10/06/2021	C	RBVA11	5	111,54
09/06/2021	C	FLMA11	4	140
09/06/2021	C	LVBI11	11	112,85
09/06/2021	C	MALL11	6	98,65
09/06/2021	C	RBED11	2	148
20/05/2021	C	FLMA11	84	2,95
20/05/2021	V	GGRC11	3	117,8
20/05/2021	C	LVBI11	2	108
20/05/2021	C	RBVA11	3	109,69
20/05/2021	C	TGAR11	2	136,58
20/05/2021	C	TRXF11	3	108,01
23/04/2021	C	FLMA11	28	2,75
23/04/2021	C	IRDM11	3	139,28
23/04/2021	C	MALL11	1	97,47
23/04/2021	C	TGAR11	1	139,99
16/04/2021	C	BBAS3	7	29,62
16/04/2021	V	CSAN3	4	91,49
16/04/2021	C	SULA1	23	31,56
16/03/2021	C	IRDM11	4	135,24
22/02/2021	C	BBAS3	12	28,96
22/02/2021	C	CSAN3	10	82,99
22/02/2021	C	EGIE3	18	42,46
22/02/2021	C	FLMA11	105	2,93
22/02/2021	C	GGRC11	2	142
22/02/2021	C	LVBI11	3	118,76
22/02/2021	C	MALL11	4	102,99
22/02/2021	V	MYPK3	43	13,02
22/02/2021	C	RBED11	2	148,25
22/02/2021	C	RBVA11	2	112,4
22/02/2021	C	TGAR11	2	141,75
22/02/2021	C	VRTA11	4	114,62
22/02/2021	C	XPML11	4	109,56
13/01/2021	C	LVBI11	3	117,6
13/01/2021	C	VRTA11	3	115,78
11/01/2021	V	SLCE3	20	30,96
08/01/2021	C	ABEV3	39	16,45
08/01/2021	V	BBAS3	1	39,53
08/01/2021	V	BBAS3	16	39,51
08/01/2021	C	EGIE3	14	44,14
08/01/2021	V	ITSA4	77	12,1
08/01/2021	C	LREN3	15	42,92
08/01/2021	C	MYPK3	43	14,74
08/01/2021	C	SLCE3	20	31,17
08/01/2021	V	SULA1	6	42,55
19/08/2020	C	SULA1	6	47,32
11/08/2020	C	ITSA4	10	10,36
28/05/2020	C	BBAS3	17	30,62
26/02/2020	C	VALE3	6	46,58
21/02/2020	C	PETR4	21	29,64
22/01/2020	C	ITSA4	38	13,24
13/01/2020	C	ITSA4	15	13,56
16/12/2019	C	ITSA4	14	13,84
